theta_AF3,slow_alpha_AF3,alpha_AF3,beta_AF3,gamma_AF3,theta_AF4,slow_alpha_AF4,alpha_AF4,beta_AF4,gamma_AF4,theta_AF3_AF4,slow_alpha_AF3_AF4,alpha_AF3_AF4,beta_AF3_AF4,gamma_AF3_AF4,theta_F7,slow_alpha_F7,alpha_F7,beta_F7,gamma_F7,theta_F8,slow_alpha_F8,alpha_F8,beta_F8,gamma_F8,theta_F7_F8,slow_alpha_F7_F8,alpha_F7_F8,beta_F7_F8,gamma_F7_F8,theta_F3,slow_alpha_F3,alpha_F3,beta_F3,gamma_F3,theta_F4,slow_alpha_F4,alpha_F4,beta_F4,gamma_F4,theta_F3_F4,slow_alpha_F3_F4,alpha_F3_F4,beta_F3_F4,gamma_F3_F4,theta_FC5,slow_alpha_FC5,alpha_FC5,beta_FC5,gamma_FC5,theta_FC6,slow_alpha_FC6,alpha_FC6,beta_FC6,gamma_FC6,theta_FC5_FC6,slow_alpha_FC5_FC6,alpha_FC5_FC6,beta_FC5_FC6,gamma_FC5_FC6,theta_T7,slow_alpha_T7,alpha_T7,beta_T7,gamma_T7,theta_T8,slow_alpha_T8,alpha_T8,beta_T8,gamma_T8,theta_T7_T8,slow_alpha_T7_T8,alpha_T7_T8,beta_T7_T8,gamma_T7_T8,theta_P7,slow_alpha_P7,alpha_P7,beta_P7,gamma_P7,theta_P8,slow_alpha_P8,alpha_P8,beta_P8,gamma_P8,theta_P7_P8,slow_alpha_P7_P8,alpha_P7_P8,beta_P7_P8,gamma_P7_P8,theta_O1,slow_alpha_O1,alpha_O1,beta_O1,gamma_O1,theta_O2,slow_alpha_O2,alpha_O2,beta_O2,gamma_O2,theta_O1_O2,slow_alpha_O1_O2,alpha_O1_O2,beta_O1_O2,gamma_O1_O2
-0.9834960511511501,-0.8377636716126421,-0.9860441618868137,-0.9682564511383048,-0.9884450248284334,-0.9724695952249658,-0.9658325339773576,-0.9686788909642277,-0.9696846020916464,-0.9578269138624972,-0.9126453270076793,-0.9861268007063947,-0.9974189539009854,-0.9953730447723601,-0.9684378084474545,-0.691316338423781,-0.9660579303888609,-0.9213297680309993,-1.0,-0.9135729685087183,-0.48961981690167933,-0.2542977074166639,-0.8456090147497991,-0.9322548889061734,-0.8668608267429491,-0.9360215634118362,-0.9864628256229181,-0.9955202293186882,-0.974301602596442,-0.5125283943770318,-0.8905836103255329,-0.8166620983544439,-0.9795786256347448,-0.8955597995170401,-0.5321284013032598,-0.0977753147799687,-0.5108027219371934,-0.745591637674303,-0.8002094800181375,-0.8568245918154083,-0.9845849558953466,-0.9941098353414406,-0.9448435733941333,-0.8595153749803334,-0.908137844171943,-0.9501342137716802,-0.9926493698240038,-0.8010332363515237,-0.5311825730389412,-0.6836552316810243,-0.6463344246525424,-0.9403495289178161,-0.9894785972878494,-0.9531411640536479,-0.9754012020434921,-0.930471831880561,-0.8376188420975299,-0.9274417183738228,-0.9972629583996714,-0.975583753620686,-0.9930216756127807,-0.9887338450023476,-0.9360787088159196,-0.8476808650741136,-0.9603246872599673,-0.9790071073165281,-0.9992088946833229,-0.9574036172882469,-0.9841189743236921,-0.9493259222731041,0.5429894502550874,0.5536740847396322,0.13058402289679227,-0.05125242656425544,-0.5467924760594599,-0.1482952045142889,0.285085005881744,0.5797829067204054,0.14783973705355158,-0.23969348362567167,-0.040063686596863324,-0.5019927071267886,-0.14692272419102048,-0.14654413055468007,0.443851986515728,0.49742400329449654,-0.06436536672531024,0.366101066314779,-0.8669869723746453,-0.5772431570508015,-0.4113109853305549,-0.018426047988559513,0.46128056222138447,-0.03347976968039079,0.5351972657243869,-0.004588087544402097,-0.3395856564799552,-0.060709389596026786,0.3500359776916737,0.8132050125680079,-0.23552248230529427,0.7720213971952898,0.16442771260425704,0.06358473598616121,-0.1274740267854726
-0.9241406844075931,-0.8993706084658156,-0.9664726009494229,-0.7797053960102617,-0.9344852822360904,-0.919465584452509,-0.9149279569440628,-0.8853176356539509,-0.8666817527459959,-0.9243238818786423,-0.3218132985915343,-0.8155421224633104,-0.9955300839539264,-0.9540071424204872,-0.9228643214913529,-0.8517925829867081,-0.9630847226600617,-0.8811391664776903,-0.9286448019388865,-0.7355895710254752,-0.23787645222903353,-0.7436536276975036,-0.7924867794804447,-0.8137285756120458,-0.5017092800172569,-0.8756767734771106,-0.9838892469735804,-0.9845665836960192,-0.9433435163022937,-0.6210327972725304,-0.9322775991714998,-0.8144007281579451,-0.881095860548438,-0.6826542170688965,-0.24496157547437258,-0.28148613498270636,-0.33902995285340876,-0.5350694251288859,-0.2320501825746355,-0.8409666692235473,-0.9745561266011253,-0.9855582371641183,-0.8676252833332708,-0.7883821291006752,-0.5857672187946183,-0.7276375558245337,-0.9501292208093851,-0.7033636617086686,0.5270939012133811,-0.21400924061588544,-0.2846360849818774,-0.3314748879487055,-0.3689618408166774,-0.37180548070897224,-0.3928110958133778,-0.8955127388530639,0.06376118543053955,-0.5924676519066698,-0.15808650181633843,-0.34074085043087277,-0.9783590948176957,-0.8219528568254602,0.22389268009781138,0.7061943627870948,0.11106675764574203,-0.37544581937150456,0.5314588866232133,0.6526233893623477,0.8137583642753776,-0.6321304480923955,0.1939828375419066,-0.023573196398682272,-0.7038649769090737,-0.17920844123894875,0.47254581313253574,-0.7725935784836461,-0.41086486960748436,0.5075872568927153,-0.3015111621417196,-0.5634260813976066,-0.7284355909674386,-0.3879716157450436,0.5656840460251664,1.0,0.4841867809788605,0.043381029097600665,-0.4161969250738531,-0.584753322004169,-0.7447948497768899,-0.17988298709020278,0.3880459994588088,0.23608889948061051,-1.0,-0.6941750103081785,-0.8913393449539437,-0.6405066991916378,-0.5728888367180147,-0.035886108716250864,0.4246897835438057,-1.0,-0.819446704999417,-0.9081997151666779,-0.8139408174524152,-0.8119557894567873,-0.7201760865676767
-0.8852565541545084,-0.9337448009510241,-0.9691953780583396,-0.9748850945987039,-0.9414824827731179,-0.9320887991106586,-0.9426466545227657,-0.9301351044913501,-0.9432587984050014,-0.9300020308202659,-0.9162236911108604,-0.8726339248809796,-0.9988035352662069,-0.9807335165276166,-0.7679195813086004,-0.7086386956647766,-0.9483694735603525,-0.9166869397505124,-0.9342901275085965,-0.925402354305572,-0.9357133572215693,-0.9373822890437097,-0.8911033640958984,-0.855242175455544,-0.9654265000950296,-0.9453962192018563,-0.9949225694866609,-0.9842112335160184,-0.7271168727894718,-0.6978385427479079,-0.9237799347762865,-0.8911345095536718,-0.8116404134948297,-0.8013674322941619,-0.8475527035133061,-0.8615504051006522,-0.8105251700823032,-0.7897459165643019,-0.833445447717028,-0.8703977685388161,-0.9884327018941568,-0.9830298656183184,-0.5553142324765425,-0.5761910502745583,-0.7554517130385109,-0.8317380118058884,-0.741149435860155,-0.21897509645311952,0.12157686319864425,-0.717014599190042,-0.7261922750456055,-0.49527827883178743,-0.9697422039577737,-0.939544507527331,-0.9304231190881465,-0.9387949223338713,-0.5420368386595071,-0.7640664386681967,-0.7433510179961291,-0.8105905370236166,-0.8596517766831097,-0.7203608108811967,-0.20870825625625,-0.6551673682435621,-0.7225347859604017,-0.64330067476012,-0.9656580577434691,-0.9321479287785172,-0.8576230791868095,-0.9414789547990053,0.7995959739497047,0.45124154852229137,-0.5750467732234986,-0.19912359877876606,0.43372905247815274,0.40121038091735906,-0.19949605258618486,1.0,0.6497907587634606,0.06977799343135915,0.6453594056941268,-0.262183774153698,-0.014026105951900902,0.15598875663768608,1.0,0.3866146565473656,-0.2225557271402474,0.16030165082422743,0.06183001209725325,0.37586106587265355,0.3493362861395106,1.0,0.5028990515212077,0.3884648102002848,0.6109245491818431,0.4026781152200718,0.6529194417127324,0.6673851199414995,1.0,0.37519861703370005,0.7685807422291977,1.0,0.4255680153608974,0.25269830913618185,0.5336336148485887
-0.8041441735391865,-0.4513804574200386,-0.7326016915563761,-0.6657987474499929,-0.5326420804669731,-0.5420805442474217,-0.5904637285561734,-0.5712533237552431,-0.5631875158044776,-0.5236851501497032,-0.5325845262984898,-0.7417231069449007,-0.8376087675167216,-0.8579159799830889,-0.6925968854871346,-0.06150766412850783,-0.5726985856664013,-0.3151851918363249,-0.6628338407179422,-0.7326165556664104,-0.5855058111382934,-0.5739481786840087,-0.586797874989896,-0.5546226020727363,-0.28811839570174624,-0.4692333108575599,-0.6878664179081986,-0.5946123128615246,-0.719517158712047,-0.008662128664777002,-0.44660395111941953,-0.004648388919992641,-0.5305081658012749,-0.5685511034021737,-0.4216441759606039,-0.13456409172990969,-0.2196491351765284,-0.37702883253312613,-0.297307458795138,-0.3625275310985481,-0.6421662687210665,-0.520271574620494,-0.7296980914771876,-0.8220994335632623,-0.8946864897320124,-0.9097993216112236,-0.9670592993321422,-0.7806566029757412,-0.3184316202029154,-0.6111616804084175,-0.8166877299499533,-0.864707036975399,-0.9553642556094752,-0.9146308358656043,-0.8428140299754234,-0.5262866975576226,-0.6004835858134998,-0.8823971887361017,-0.8544221268230583,-0.9272060152396313,-0.9807786805230627,-0.9050717417325678,-0.6007573807089964,-0.9129453792501199,-0.9170675018227465,-0.9776651963172844,-0.950204673811298,-0.7232361896965507,-0.9491709669322878,-0.5506856180899193,0.09166434226907283,-0.8052021890557723,0.2526150904336908,0.6196744327912911,0.6194611490629611,0.27834292503536195,-0.015918124353553442,-0.5358947687234704,-0.810601280737988,0.02007855717168394,0.5268886382297902,-0.05183938543634148,-0.01181345191260863,0.160253796497553,-0.479374718862423,-0.8096697017714393,0.046487127326373834,0.7473710833581964,-0.05015576555398216,-0.08566849934747356,-0.13198179124514597,-0.18218967432718347,-0.4754628560872969,-0.22608706825216163,0.0233721055366094,0.03262234798466612,0.04643958466548992,-0.003783721605045254,-0.5112181621603715,0.592150986965926,-0.5455502813274311,-0.05243478777706656,0.48636714312049767,0.32573569326123075,0.882092940187815
-0.7426749628278206,-0.7536513232495989,-0.692526944920403,-0.5322387579440653,-0.5418772428759627,-0.5444386357078752,-0.6144889343105527,-0.6314323942820131,-0.592139434334204,-0.5032071339244306,-0.05972862516450361,-0.6484395449506797,-0.9524777474636126,-0.7299620712828376,-0.7973005858385311,-0.7722514469539705,-0.7109968863556323,-0.7328291922506568,-0.822162305482401,-0.6138005833809328,-0.3713495517660552,-0.7753759876054435,-0.6548155552929623,-0.5411566105343469,-0.3324143452133421,-0.5343954135590983,-0.927481704538572,-0.5551448315784263,-0.870071418763151,-0.2772196039762663,-0.5437729737893637,-0.6495847572422153,-0.8068504579762069,-0.6159801714251556,-0.2907222857771238,-0.5328897338051907,-0.40689122575304604,-0.4796963216989094,-0.07061422584608512,-0.33632183008027716,-0.8927967372313745,-0.5300169509263609,-0.830928484365464,1.0,1.0,1.0,-0.9098047800094234,-0.5579443450688698,0.6974012287667668,1.0,0.6832884611895202,1.0,1.0,1.0,1.0,-0.12363618607905291,-0.6403583739783701,1.0,1.0,1.0,-0.9691897154001944,-0.8705353848494063,-0.14965494624157283,0.22472308826857423,0.19425016268969086,0.08601344420539925,-0.5018194400391924,0.615942180233094,0.6024039164330022,-0.5996478693733551,-0.12684123579984907,-0.6939372238286937,0.14793062215432284,0.24774354967626877,0.5419502706484514,0.40338060302473666,0.1545934811958607,-0.7278047548949341,-0.7543645021681727,-0.1677847214005892,-0.31352074952345366,-0.5160033131654315,0.49101643724724053,0.9524753962401227,-0.7580626996933915,-0.460121560229266,-0.14590605550838565,-0.32577475410726553,-0.5633291197496162,0.04584781542533123,0.776849623784853,-0.7255165072817507,-0.7860379936291118,-0.48872390948776034,-0.6306568278549348,-0.9624075681551924,-0.8581318672270398,-1.0,-0.49432118799585933,0.08498894612004926,-0.05374892251383412,0.8611567453573248,-0.9203388846562166,-0.926627831277785,-0.6808440385810286
-0.9814994102776957,-0.9855885038218818,-0.9981231243027424,-0.9803276148764606,-0.9946344315681157,-0.9637660621957803,-0.9753336453892738,-0.9771981453766224,-0.9763571253028773,-0.954982563636113,-0.9476784347836315,-0.9895404322310337,-0.9983098517461445,-0.9915069539687607,-0.9699604860097139,-0.8515068724167956,-0.991912560997742,-0.9290232267425317,-0.9582087107850454,-0.9844465001634188,-0.9369444370909413,-0.9241473393357881,-0.9531441825664854,-0.9036036220532044,-0.8457603644902488,-0.9541029823637113,-0.9945838711342638,-0.9917033380641967,-0.9793046045034467,-0.8756951800411135,-0.9383199109540468,-0.8426874972253383,-0.9198127745355157,-0.8726987957129327,-0.822946205926771,-0.6730143951389453,-0.7447753756545172,-0.8701512646476558,-0.7962422587960263,-0.8199862693745527,-0.9928046230020035,-0.9904203477399117,-0.9646264413591028,-0.8437344478807228,-0.7243526932953587,-0.7181074443468575,-0.9237023877710407,-0.4314222462561269,-0.8029621716053094,-0.9081858724733838,-0.9203421923749342,-0.9612155931682619,-0.9722808951313965,-0.9114633758665169,-0.9816613826164852,-0.9173124727833951,-0.9748867017137853,-0.8477570632555125,-0.7206121278837918,-0.8201903657037312,-0.9546311807421799,-0.7491869733465909,-0.8831138590532371,-0.9572650827460758,-0.9465180382994577,-0.962716503068745,-0.9612395081302798,-0.9514201424376755,-0.9654973229716962,-0.9511402536297326,0.32439150248795934,-0.37268614522906485,-0.419234459980556,-0.015321819171618345,-1.0,0.6321337657157338,0.28938147269339853,0.3125163742457635,0.2573264367507102,-0.5845375897447249,-0.21463109607132413,-0.20568266586366835,-0.3582965534961081,0.0318170354607934,0.20785359252851898,0.22634442331715343,-0.5424253387269491,0.25382057174039185,-0.14164059861209577,-0.07371607262478652,-0.27079072332035514,-0.25903863706754526,0.6258579346741975,0.2817871554446789,1.0,0.7433515065343992,1.0,0.3025031622663483,-0.28348208667051755,1.0,1.0,0.8617658740422387,0.7461797015208411,1.0,0.5346392673255638
-0.9362166802005757,-0.8788854736117404,-0.9800269810537865,-0.9460852994605121,-0.926149237202207,-0.8941487992727377,-0.9049940000355294,-0.8943535821571337,-0.8901218737055736,-0.891456086250243,-0.48910738203191617,-0.9144871381871342,-0.9831062597988854,-0.9753877865678826,-0.9176091316959342,-0.5712248012291414,-0.9606276474677778,-0.9030999317036051,-0.9459202812093581,-0.9487308269308596,-0.934264546330761,-0.8901151706589664,-0.8963671266422698,-0.9564033823044278,-0.5265597369677103,-0.9460024751652962,-0.9477193264497498,-0.9738788301719201,-0.923294057386441,-0.4432843867265752,-0.9078177429446592,-0.8492623874050591,-0.8624927474323159,-0.7822539463629186,-0.7615515747402055,-0.6595649412321896,-0.5919259867943805,-0.7906741564397191,-0.1606683374756187,-0.7610774295334846,-0.9219455479469845,-0.9606060519204044,-0.8025276901253441,-0.6839133129085526,-0.6933914740339974,-0.4813884023780006,-0.9281224104259893,-0.6578539984776622,0.10321605373779774,-0.5668452884506583,-0.6463212428975205,-0.5602981520869136,-0.6594867441480898,-0.5379079826782774,-0.6814210100730347,-0.8373303103723911,-0.5199124590916221,-0.6835219271869903,-0.6007948397628571,-0.5585902454911265,-0.9552235404246155,-0.7927593502975094,-0.3463830774474945,-0.5931763417066344,-0.7003627263271468,-0.7986536964680284,-0.729489301502554,-0.4206515213578631,-0.5799930240388529,-0.8844396254334805,0.4386918802556612,-0.5762432721996953,-0.5726645817667387,-1.0,0.1873012747011551,0.06422857786187186,-0.08249942172379265,0.26467894470169284,-0.4365661035013756,-0.07429271360366807,-0.8295462967627214,0.2891469963665714,-0.22760292277637795,-0.18238227811580843,0.17935202169834463,-0.4136172331809381,-0.512619805238087,-0.7471824561788021,-0.13153338380163337,-0.07385783051230455,-0.04269911295303086,0.2430496853812103,-0.6503412662668986,-0.6650289786189705,-0.35225307968530917,-0.2635868949206278,-0.08936125450349341,0.2799253085414477,0.6448912603512524,-0.2929609710812925,-0.5153121796905824,-0.027298954634278227,0.07123895830252058,0.015353817083627597,0.21579122086778568
0.0954836731221087,0.6383680194598791,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.4319523583843472,-0.029180061357353848,0.5476674366953229,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9979864886209611,1.0,1.0,0.7262417193584352,-0.22635492980974659,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7671870778824785,1.0,1.0,0.6545102921002128,-0.5204237166135632,-0.6304898425785777,-0.7135927052052371,-0.8567572003564743,-0.9246078227074352,-0.6769571504373948,0.6929079025896836,-0.5528943835562984,-0.7345599647878416,-0.7364693330293541,-0.9280445640707206,-0.7434332477028772,-0.8217406959497743,-0.4033824112273454,-0.0054826736774824525,-0.9210794130716088,-0.6456051507079088,-0.9182019803549738,-0.9783986838843938,-0.8956245177049011,-0.624948036769903,-0.751380329047434,-0.8610407421248634,-0.8861792356982359,-0.9148757442756371,-0.08435185406185153,-0.9653889003003995,-0.32604587076386093,0.28914117775021597,-0.9752016555372482,0.2381868488156611,0.9780659245084296,0.6438546228987545,0.19859217406088048,0.06139845878219208,-0.6633922904571312,-1.0,0.18623100468542986,0.6007189905112662,0.14998126305470194,0.4419972097765492,0.1931006269254536,-0.5867767835332457,-1.0,0.17614104022627264,0.5803532278036561,0.2288093559739015,0.4298970591096545,0.3453825055371931,0.028192882477344083,-0.23808825550675594,-0.34364407545565134,-0.056564451489864775,0.054612307218790956,0.049708580706371075,0.6721721844056705,-0.16836140925120413,0.5490223361136999,-0.9167004672457318,-0.354316524783147,-0.0006935687946827418,0.1160706741205546,0.21993496668575907
-0.9658484874209328,-0.9637346975841992,-0.9966236685834613,-0.9924372050143644,-0.9808289249045862,-0.9727778106869717,-0.9781008675037238,-0.9690128610359581,-0.9591307304812731,-0.9489782820644077,-0.9691578216490325,-0.9856445313939455,-0.9970211446185516,-0.9757998434445184,-0.9892704279614312,-0.9611877088869796,-0.9963108581019547,-0.9804047418628565,-0.9711999812801044,-0.9076665877424008,-0.9628686309182004,-0.95818768206036,-0.9430703651642938,-0.958894255858257,-0.9706547579866253,-0.9530247606726897,-0.9943213997269925,-0.9942793243051107,-0.9909750578023024,-0.997054696326312,-0.9966987324509301,-0.9839853313403841,-0.9479920145861672,-0.7878493101054507,-0.8280538453424019,-0.9031931434470016,-0.9192300637830702,-0.9655776660668621,-0.8968599266642909,-0.8981140029260261,-0.9928836969620761,-0.9927193443338557,-0.8940894127114429,-0.9686860577212071,-0.8584371194643374,-0.9139491717023652,-0.9617594742373883,-0.8335589199332424,-0.6181742954129086,-1.0,-1.0,-0.9376903593989994,-0.9710535519359531,-0.8215197283993462,-0.9933021200156134,-0.8090577444807319,-0.7670987247214923,-0.9453701086246902,-0.923584583225519,-0.9361928227072274,-0.9832009150674702,-0.9245327474430918,-0.8381933365545439,-0.9251030946116012,-0.9735561070815947,-0.9853339649255027,-0.9793181070449072,-0.8302719310814097,-0.9925722180804739,-0.8525539295022585,0.09950809864467791,-0.3029330575504723,-0.40971987475634264,-0.23467730525728436,-0.34774661199483226,-0.5985355233400774,-0.27896335617192014,0.028975037711072016,-0.22682979502008693,-0.716757804105955,-0.13570772326485037,0.08638849947490601,0.5295330300038472,0.06663152982406495,0.029763022612614876,-0.20176483620094832,-0.8732482615881922,-0.2270705490759204,0.1366999720942801,0.8241783909249172,0.6857157959264868,-0.18521318892423388,0.43119859798898275,-0.47851863281474416,0.2656515074484227,0.35702074868302125,0.6485103608943132,1.0,-0.05901528050851157,0.8391088241201781,-0.48280242824509323,0.4552621894385587,0.5019425458064193,0.5937222299675533,0.4716060202258687
-0.9938523104414109,-0.9776993447104273,-0.9979846616833121,-0.9931802423403757,-0.9895297849841501,-0.9870594605100312,-0.9970427678099664,-0.9826934540340524,-0.980611203424715,-0.9769381461252633,-0.9841049210467304,-0.9917671618201688,-0.9997698326820319,-0.9973277156945324,-0.9758537524483186,-0.8218798504222546,-0.9547806951846336,-0.9337376776228027,-0.865454839783478,-0.8636988082327035,-0.5128503955029524,-0.4638065887215099,-0.7831894142317796,-0.9046097327262522,-0.8904605851732579,-0.8794918105424752,-0.9925739886782695,-0.9945734112062475,-0.9871654812097218,-0.7355646765266739,-0.9223228894358731,-0.8408189682648904,-0.7071997980237494,-0.6799754020298856,-0.5125708064104962,-0.10277116840595746,-0.46754388978299466,-0.6264367650937626,-0.794931281305316,-0.7449187109153752,-0.9910242586429316,-0.9943435019204734,-0.9651520916938977,-0.9214154743187493,-0.8860208376084786,-0.9107523887607434,-0.9859295958869302,-0.8321691679154402,-0.11962459552861737,-0.6676537055090758,-0.8723820585055562,-0.8624083137819281,-0.9876552259343605,-0.9407722953097484,-0.9883801611789135,-0.9402012788847266,-0.8998717561864255,-0.9702218605926071,-0.9738046255370165,-0.9590955119694294,-0.9853806518159748,-0.9724266110240137,-0.7993235698648162,-1.0,-0.9685136622430478,-0.9916564747460729,-0.995347462485617,-0.9659778997479713,-0.9896378850420429,-0.985367499943023,0.2922462530679788,0.5282667537283734,-0.33323988292186835,0.07041455557681053,-0.04770919372309845,-0.5909777958962381,-1.0,0.3877099861467994,0.1873193871938701,-0.44787171271665815,-0.04097337948718227,0.3771234627867517,-0.05162536039733567,0.10257917030597419,0.20971229284610815,0.45046413185632606,-0.6495912417959171,0.2571952983397545,-0.01993887118179516,-0.006426808738355105,-0.361446505318218,-0.1388434318300784,0.510522676256367,-0.03170173528594189,0.7209765256883385,-0.19369949229532146,0.09053444965890889,0.32586438572738485,0.5045811648466909,0.5272762534872588,-0.0030098784235028653,0.808584259626383,0.512774366297621,0.25418634821584196,1.0
-0.9843844126338273,-0.9218903712939264,-0.9842744099250537,-0.9283088554300772,-0.9731874472201701,-0.9616884443603521,-0.9711794668919478,-0.9738140622731478,-0.9611083732912264,-0.9327064503550563,-0.7074583757754209,-0.95669626288274,-0.9985337215865712,-0.9935164366324613,-0.9839218170106789,-0.7005331198858756,-0.9225056836950849,-0.8351184339818812,-0.9401545272970503,-0.897757489382279,-0.899268989937146,-0.828353160115753,-0.8352475303711072,-0.9149509931385557,-0.8276434318208664,-0.8126734121390282,-0.9938485557473848,-0.9969888608476193,-0.9927878434693834,-0.5422785410363702,-0.8713419823364373,-0.6345468994930714,-0.8798011465423136,-0.8642657277919286,-0.7798367485257922,-0.5513286002119956,-0.57364746831294,-0.8067986107812644,-0.7359144551864183,-0.7236425342398048,-0.9904530297874469,-0.9976784769685649,-0.9694545720766862,-0.4865360051573625,-0.5107167313281127,-0.5509679013708106,-0.9541436511776552,-0.9308293748451641,-0.49616362887593557,-0.5724193037073522,-0.7819430511076725,-0.5886670087746242,-0.5460343244688771,-0.47881707496704506,-0.6883281560685119,-0.9051491222667067,-0.8550338890359381,-0.534404393130701,-0.579254516847959,-0.6156612977982393,-0.9880391377325387,-0.9310366111651299,-0.6148705107002093,-0.49224543268422005,-0.6189140222113354,-0.6177388610509373,-0.4358612214507769,-0.1784357751311051,-0.22237672556317833,-0.9169518752099183,0.36743327968430184,0.44086612436230754,-0.349052578682827,-0.41320584511163205,-0.33773627152302066,0.0114411456554242,0.30490335748078956,0.41407525876751494,0.5724363883753227,-0.4175886010608175,0.38299834374425523,0.014633307273540508,-0.0694489040742794,-0.22387617050675213,0.24751635740655464,0.7244199569878387,-0.40968209996694094,0.6723104368413659,-0.15861214510868615,-0.37387897197825637,-0.3964287194856556,-0.3608422529593003,-0.42785197005112796,-0.4875784879151338,-0.590887286933016,-0.4096415329829082,-0.3938182002404128,-0.27677431507606465,0.025327989945392426,-0.48906686103455166,-0.7493171395418764,-0.6672654484537532,-0.7674660643409208,-0.5878674926812499,-0.37879825329324623
-0.9901236752203111,-0.9846856364883397,-0.9982168118059553,-0.9986692152631998,-0.9879129291680495,-0.983398840904636,-0.9853340241294133,-0.9753590264174121,-0.9798354401718925,-0.9691765820139663,-0.9843413508824643,-0.996912615583491,-0.9997072455055651,-0.9949106085397366,-0.9839657606451723,-0.823208708220551,-0.9889224856741476,-0.9666196762476206,-0.9106008689846127,-0.8712704532333473,-0.8332759647379047,-0.8077704991585863,-0.8839864245939947,-0.8779820991893224,-0.9149129110217803,-0.9498924851929708,-0.9969717264704572,-0.9970709794984146,-0.9854954602216001,-0.7905839742503465,-0.9279400318127484,-0.8959047880097631,-0.7917684838852175,-0.779668435942099,-0.8003958557139313,-0.5210857342467505,-0.532275273570629,-0.5546529240504399,-0.7958665921162458,-0.9451928465012486,-0.994692331885378,-0.9967826630679257,-0.9467223120381505,-0.9364954754009136,-0.9081509105485037,-0.8934024073473595,-0.9720342442041261,-0.8146656917833721,-0.5298066323015903,-0.7428233776558074,-0.8798606513857953,-0.8354957358786155,-0.9867122629818184,-0.9276893634238926,-0.9785451428027062,-0.9147649631769266,-0.8448782583442809,-0.9144768031146606,-0.9423084069908189,-0.9380901855819049,-0.9726548407340555,-0.937635933183642,-0.7936424081224944,-0.9196203464754141,-0.7900471951311855,-0.8408252347930434,-0.9824493800215452,-0.9500568604349383,-0.9638300556392332,-0.9576913503841714,0.24388818996804673,0.32071580320990956,-0.12186261995348802,-0.37853635916620054,-0.21628428329331784,-0.3299154707377182,-0.40698955508721146,0.421124705170127,0.6007519484493891,-0.5469409837164497,-0.3212320494739014,0.0020014325423520773,0.36759495624487903,0.060454062593782165,0.3819202264235677,0.5749923786071278,0.20317403188660577,0.009015843895672226,-0.39759433607884154,-0.16485020428285113,-0.5481889289175961,-0.11747657692158897,0.2500783313353494,-0.20538206118627167,0.7799654557172111,-0.10617369472152594,0.15783560718040635,0.10074262050595517,0.40485471954468366,0.5747464094847301,0.059510371784531335,0.5321250233895849,-0.05798956103185249,-0.3055687800732093,0.5464944829572553
